codigo_mun7;ano;mes;medicos_total;medicos_sus;residencia_medica;horas_total;horas_hosp;horas_amb;horas_outras;medicos_mil_habitantes
3305901;2015;4;41;41;0;721;145;576;0;3,961352657
3306107;2006;10;132;127;0;4068;20;2315;1733;1,875666075
3306305;2011;5;1020;761;0;30268;323;20967;8978;3,938056685
3306305;2015;2;1178;949;0;36004;9528;26119;357;4,479598433
3500105;2006;12;62;60;0;1856;51;1111;694;1,795228168
3500303;2013;7;47;42;0;1144;253;841;50;1,374751375
3500402;2009;2;14;14;0;260;0;260;0;1,810188777
3500550;2007;5;12;12;0;132;0;132;0;2,23880597
3500550;2009;3;12;12;0;186;0;186;0;2,138275125
3500550;2009;12;10;10;0;150;0;150;0;1,781895937
3500709;2010;5;78;75;0;2214;81;1929;204;2,25929788
3500709;2010;7;81;78;0;2189;81;1904;204;2,346193952
3501004;2013;9;103;100;0;1962;340;1622;0;6,382846874
3501152;2005;10;13;13;0;250;0;250;0;0,803014392
3501152;2008;10;37;37;0;604;0;604;0;2,265629784
3501152;2012;7;28;27;0;457;0;427;30;1,639440248
3501202;2008;6;6;6;0;104;0;104;0;1,530612245
3501301;2011;5;105;100;0;980;21;800;159;4,453303927
3501400;2007;10;4;4;0;120;0;120;0;0,867678959
3501400;2010;12;4;4;0;140;0;140;0;0,860215054
3501509;2006;6;1;1;0;40;0;40;0;0,327225131
3501509;2015;11;3;3;0;88;0;88;0;0,946969697
3501608;2011;12;667;419;0;15876;4447;11295;134;3,134531066
3501608;2013;10;789;520;0;20755;5938;14623;194;3,513678407
3501707;2005;11;42;42;0;1164;52;360;752;1,256093549
3501806;2008;1;3;3;0;66;0;66;0;0,545157187
3501806;2008;6;5;5;0;92;0;92;0;0,908595312
3502309;2010;12;12;12;0;189;0;189;0;2,122766673
3502408;2015;3;4;4;0;104;0;104;0;1,000250063
3502507;2009;5;83;76;0;2150;44;1512;594;2,205745569
3502507;2012;9;95;92;0;1771;394;1336;41;2,712503212
3502507;2014;6;111;108;0;2169;626;1502;41;3,067654212
3502507;2014;9;119;116;0;2300;730;1529;41;3,288746407
3502606;2007;3;7;7;0;106;0;96;10;1,529386061
3502606;2008;10;7;7;0;128;0;103;25;1,510900065
3502705;2006;2;30;30;0;1363;60;953;350;1,086130118
3502705;2010;6;24;23;0;1087;50;798;239;0,95272121
3502804;2013;2;530;465;0;18123;3033;14774;316;2,781626569
3502903;2010;7;49;29;0;632;0;632;0;1,794937543
3502903;2014;4;52;35;0;649;0;637;12;1,69309413
3503000;2012;9;10;10;0;240;0;240;0;1,919017463
3503109;2014;8;20;20;0;377;163;214;0;3,153082138
3503158;2007;9;8;8;0;240;0;240;0;3,16580926
3503158;2011;6;7;7;0;147;2;125;20;2,819170358
3503307;2005;12;219;180;0;5258;44;4030;1184;1,909628364
3503356;2010;6;2;2;0;52;0;52;0;1,038961039
3503356;2011;2;1;1;0;42;0;42;0;0,524383849
3503356;2013;12;2;2;0;60;0;60;0;1,038961039
3503406;2007;7;5;5;0;190;0;155;35;0,666311301
3503703;2009;10;17;17;0;303;0;264;39;1,915277152
3503703;2010;9;17;17;0;252;0;220;32;1,989001989
3503802;2011;3;119;50;0;1631;15;1578;38;2,642976124
3503901;2012;7;150;93;0;3486;1572;1807;107;1,941018906
3504008;2012;2;383;353;0;9575;3624;5730;221;3,975668494
3504107;2008;7;448;130;0;7549;52;5245;2252;3,572055048
3504107;2011;5;423;169;0;8901;64;6325;2512;3,310429025
3504206;2007;2;19;19;0;332;0;270;62;1,380813953
3504206;2011;8;24;23;0;732;0;683;49;1,683619783
3504206;2012;3;21;21;0;680;50;630;0;1,467812959
3504305;2007;4;3;3;0;60;0;60;0;0,615132253
3504305;2011;5;4;4;0;70;0;70;0;0,802085422
3504305;2011;7;4;4;0;66;0;66;0;0,802085422
3504701;2007;6;1;1;0;5;0;5;0;0,276319425
3504909;2010;6;36;35;0;866;0;602;264;3,521471192
3505005;2007;11;3;3;0;90;0;90;0;1,090512541
3505005;2012;11;5;5;0;114;0;114;0;1,579778831
3505104;2009;2;7;7;0;280;0;280;0;1,008064516
3505104;2009;5;7;7;0;280;0;280;0;1,008064516
3505104;2013;4;7;7;0;172;0;172;0;1,000285796
3505104;2014;1;6;6;0;188;0;188;0;0,849377123
3505203;2005;10;32;31;0;1559;0;777;782;1,048115031
3505351;2014;11;4;4;0;110;0;110;0;0,720720721
3505500;2008;6;356;346;0;15342;216;8107;7019;3,155916457
3505500;2012;9;625;605;71;22754;9366;13149;239;5,514478816
3505708;2012;2;1513;1129;0;33850;10479;23048;323;6,159119405
3505708;2013;10;1709;1297;0;38887;15797;22508;582;6,656124881
3505807;2012;6;31;30;0;757;125;614;18;1,51782217
3505807;2015;10;23;23;0;706;117;572;17;1,091754877
3505906;2015;8;164;146;0;5578;1420;4129;29;2,706761953
3506003;2010;8;864;744;21;32110;420;21324;10366;2,51208797
3506003;2012;1;879;752;17;29893;8479;20863;551;2,524802813
3506102;2011;9;170;120;0;5337;1174;4161;2;2,2650962
3506102;2012;10;173;119;0;5641;1085;4554;2;2,304546484
3506300;2010;2;31;31;0;349;0;278;71;2,877030162
3506300;2010;3;30;30;0;335;0;266;69;2,784222738
3506300;2010;6;29;28;0;340;0;274;66;2,691415313
3506300;2015;5;23;22;0;299;42;257;0;2,061486063
3506359;2009;10;142;106;0;3157;12;2460;685;3,210272873
3506409;2008;11;26;26;0;474;6;363;105;3,528294205
3506508;2014;4;209;163;0;6876;2181;4671;24;1,784144166
3506607;2014;10;59;55;0;1178;0;1178;0;1,913720402
3506805;2014;3;18;17;0;317;77;234;6;1,539645881
3507001;2010;12;93;71;0;1883;0;1540;343;1,924907894
3507100;2010;1;31;31;0;602;14;336;252;1,572965293
3507159;2008;10;1;1;0;40;0;40;0;0,256278831
3507159;2010;10;5;5;0;65;0;65;0;1,40016802
3507209;2006;8;3;3;0;28;0;28;0;3,623188406
3507209;2008;1;4;4;0;48;0;48;0;4,79616307
3507209;2008;8;4;4;0;48;0;48;0;4,79616307
3507308;2011;3;5;5;0;122;0;122;0;1,160362033
3507308;2011;5;5;5;0;122;0;122;0;1,160362033
3507308;2014;3;8;8;0;169;0;169;0;1,744439599
3507407;2013;9;34;33;0;695;43;608;44;2,21715031
3507407;2015;10;32;29;0;568;25;520;23;2,055366433
3507456;2007;1;4;4;0;100;0;100;0;1,841620626
3507456;2012;2;7;7;0;154;0;154;0;2,981260647
3507506;2011;8;938;834;302;45101;571;24149;20381;7,283287263
3507704;2015;10;6;6;0;180;0;180;0;1,100110011
3507803;2009;12;46;44;0;898;0;898;0;2,245545521
3507803;2012;2;44;42;0;1018;0;1018;0;2,0269959
3507902;2011;7;33;29;0;844;20;683;141;1,514664708
3507902;2013;11;43;32;0;905;116;789;0;1,872903872
3508009;2005;8;18;18;0;444;0;356;88;0,913751967
3508009;2007;6;20;20;0;648;0;508;140;1,140315867
3508009;2010;3;17;17;0;500;30;355;115;0,915800248
3508108;2006;5;18;18;0;651;0;578;73;1,227998363
3508108;2013;9;48;47;0;924;71;853;0;2,942618931
3508207;2010;6;9;9;0;144;0;144;0;2,22057735
3508306;2013;8;6;6;0;112;0;112;0;1,354401806
3508405;2009;8;46;39;0;1144;11;913;220;1,077283372
3508603;2007;12;68;65;0;2349;30;2247;72;2,146871251
3508900;2015;3;3;3;0;90;0;90;0;0,713266762
3509007;2014;8;232;123;0;3068;750;2314;4;2,45461086
3509007;2015;6;347;233;0;4609;1948;2644;17;3,62288578
3509007;2015;11;369;242;0;4763;2031;2712;20;3,852578826
3509106;2014;9;6;6;0;162;0;162;0;1,092896175
3509106;2015;8;5;5;0;150;0;150;0;0,899280576
3509205;2012;4;137;119;0;2886;479;2036;371;2,071645673
3509254;2008;12;35;34;0;715;0;703;12;1,207437817
3509254;2011;5;40;35;0;1071;0;659;412;1,413127959
3509403;2011;12;49;49;0;1235;253;982;0;2,078913874
3509403;2013;4;73;72;0;1398;413;975;10;2,945567526
3509452;2007;5;2;2;0;80;0;80;0;0,37593985
3509502;2009;1;5541;3550;0;190927;12637;122402;55888;5,20443443
3509502;2011;4;5801;3613;335;196526;11354;128710;56462;5,328808913
3509601;2014;11;150;104;0;2356;682;1625;49;1,87542197
3509700;2008;11;114;108;0;3657;0;2525;1132;2,460502461
3509809;2008;6;2;2;0;80;0;80;0;0,4048583
3509809;2010;2;2;2;0;80;0;80;0;0,440625688
3509908;2010;2;13;13;0;384;0;384;0;1,063307705
3509908;2011;11;16;16;0;372;0;372;0;1,309328969
3509908;2014;11;18;18;0;462;24;438;0;1,428458059
3509957;2013;1;5;5;0;100;0;100;0;1,058873359
3510104;2006;7;6;6;0;110;0;110;0;2,124645892
3510104;2011;6;8;8;0;137;0;137;0;2,994011976
3510153;2009;4;4;4;0;110;0;110;0;0,843348092
3510153;2013;7;7;7;0;147;0;147;0;1,47772852
3510153;2013;8;7;7;0;147;0;147;0;1,47772852
3510302;2010;2;19;19;0;375;0;375;0;1,083732603
3510302;2012;5;21;20;0;391;12;379;0;1,16479006
3510401;2010;5;139;92;0;4591;64;2654;1873;2,861495389
3510609;2008;3;402;375;0;8077;200;4234;3643;1,034663811
3510609;2012;9;785;682;8;12901;4492;8264;145;2,102539654
3510807;2008;7;62;56;0;2178;157;1238;783;2,207741338
3510906;2015;2;6;6;0;208;0;208;0;2,28745711
3511003;2009;8;27;27;0;506;0;422;84;1,670275286
3511003;2012;12;41;39;0;550;94;456;0;2,220417005
3511201;2006;2;6;6;0;57;0;57;0;0,886001181
3511300;2012;6;14;12;0;215;0;205;10;1,71463564
3511508;2007;9;107;90;0;2637;172;1549;916;3,077454054
3511508;2010;12;131;115;0;2505;35;2022;448;3,306661282
3511508;2015;10;125;92;0;2119;264;1844;11;2,769039918
3511904;2013;11;15;15;0;184;42;137;5;1,943760529
3512100;2005;12;8;8;0;224;0;134;90;1,254901961
3512209;2006;11;31;31;0;805;0;805;0;1,230549381
3512407;2009;1;29;29;0;640;0;640;0;1,3996139
3512407;2011;8;32;30;0;752;0;752;0;1,498969458
3512407;2011;11;32;30;0;746;0;746;0;1,498969458
3512506;2010;4;7;7;0;148;0;148;0;1,336387934
3512506;2013;3;5;5;0;128;0;128;0;0,89047195
3512605;2011;10;8;8;0;115;0;115;0;1,614205004
3512605;2013;9;8;8;0;109;0;109;0;1,597125175
3512704;2015;5;13;13;0;204;0;204;0;3,221010902
3512803;2009;4;114;98;0;2603;0;2365;238;1,922525592
3512902;2012;1;11;11;0;216;0;216;0;1,52968989
3512902;2013;7;10;10;0;197;0;197;0;1,350621286
3513108;2006;10;51;51;0;1069;0;876;193;1,55796548
3513108;2007;6;63;63;0;1036;0;843;193;2,14453484
3513108;2014;6;70;68;3;1604;384;1208;12;2,069108214
3513306;2012;3;5;5;0;76;0;76;0;2,248201439
3513306;2014;4;4;4;0;76;0;76;0;1,790510295
3513306;2014;11;5;5;0;81;0;81;0;2,238137869
3513405;2005;8;102;100;0;3029;0;1777;1252;1,332810662
3513504;2006;7;345;314;0;8426;85;6875;1466;2,851192542
3513504;2011;2;444;384;0;9022;0;6792;2230;3,714890519
3513504;2012;3;485;396;0;9010;2367;6643;0;4,031822301
3513504;2013;11;449;355;0;8835;2036;6670;129;3,586892265
3513603;2007;1;18;18;0;563;0;500;63;0,784279552
3513603;2007;4;17;17;0;511;0;440;71;0,740708466
3513702;2013;3;57;45;0;1429;158;1271;0;1,748734468
3513801;2005;10;853;710;0;18342;442;10670;7230;2,189970295
3513801;2010;9;1203;925;0;23846;556;12078;11212;3,115861887
3513801;2012;12;1218;895;3;23253;9975;12765;513;3,115248862
3513850;2011;11;4;4;0;81;0;81;0;2,361275089
3513900;2014;8;202;202;0;5578;1274;4304;0;17,49372131
3514007;2009;8;8;8;0;131;0;131;0;0,97394692
3514007;2009;10;8;8;0;131;0;131;0;0,97394692
3514007;2010;12;7;7;0;101;0;101;0;0,881723139
3514007;2012;4;6;6;0;100;0;100;0;0,742574257
3514106;2009;6;35;32;0;1623;27;1099;497;1,344086022
3514106;2015;1;31;28;0;1131;248;880;3;1,169061357
3514205;2007;1;4;4;0;76;0;76;0;1,834021091
3514205;2007;8;4;4;0;90;0;90;0;1,834021091
3514403;2008;11;100;95;0;2658;165;1750;743;2,273295597
3514502;2011;1;21;21;0;578;2;446;130;1,71652771
3514502;2015;5;28;24;0;594;105;487;2;2,228057611
3514601;2009;3;11;11;0;242;0;242;0;1,317996645
3514601;2012;3;13;13;0;266;0;266;0;1,543759648
3514700;2007;3;8;8;0;277;0;251;26;1,280614695
3514809;2009;3;22;22;0;486;0;390;96;1,51577787
3514809;2012;8;9;9;0;192;20;172;0;0,611496127
3514908;2006;4;18;17;0;333;0;333;0;1,157184185
3514908;2008;7;27;26;0;508;0;508;0;1,777251185
3514924;2015;4;4;4;0;85;0;85;0;1,159084323
3514957;2013;12;13;13;0;184;0;184;0;5,22928399
3515004;2009;2;287;280;0;5962;12;4776;1174;1,15389873
3515129;2012;10;3;3;0;72;0;72;0;0,986842105
3515152;2011;10;37;37;0;451;0;451;0;2,289887362
3515152;2012;2;37;37;0;451;0;451;0;2,231604343
3515194;2008;2;5;5;0;108;0;108;0;1,146526026
3515194;2014;9;5;5;0;78;0;78;0;1,093135111
3515202;2011;6;21;19;0;211;12;169;30;2,559726962
3515350;2006;5;6;6;0;178;0;178;0;0,561062278
3515350;2014;12;14;14;0;304;0;268;36;1,445534331
3515400;2013;4;23;22;0;340;67;273;0;1,447542325
3515657;2014;12;4;4;0;80;0;80;0;2,412545235
3515707;2010;5;414;411;0;9675;311;5782;3582;2,459805355
3515707;2011;8;412;408;0;9470;218;5426;3826;2,419316954
3515707;2011;9;419;415;0;9500;3836;5446;218;2,460421854
3515806;2008;8;1;1;0;40;0;40;0;0,489236791
3515806;2014;7;3;3;0;62;0;62;0;1,800720288
3515905;2007;3;2;2;0;40;0;40;0;0,687994496
3516101;2010;6;6;6;0;138;0;138;0;2,120890774
3516101;2010;8;4;4;0;78;0;78;0;1,413927183
3516101;2011;6;7;7;0;113;0;113;0;2,494654312
3516200;2005;12;333;321;0;13375;240;8488;4647;1,034261062
3516200;2008;4;473;424;0;21238;300;14285;6653;1,445705064
3516507;2009;7;2;2;0;48;0;48;0;0,741289844
3516507;2010;9;3;3;0;68;0;68;0;1,107828656
3516507;2011;10;4;4;0;60;0;60;0;1,477650536
3516507;2013;12;5;5;0;65;0;65;0;1,792114695
3516606;2007;11;13;13;0;339;2;262;75;1,908396947
3516606;2011;8;13;13;0;236;0;196;40;1,871580766
3516606;2014;7;16;16;0;386;103;283;0;2,300172513
3516853;2009;2;12;12;0;262;0;262;0;2,827521206
3516903;2007;10;13;12;0;350;24;284;42;1,223414267
3516903;2009;10;13;12;0;368;20;298;50;1,188951893
3516903;2012;8;12;11;0;227;40;167;20;1,127183919
3517208;2006;3;4;4;0;104;0;104;0;0,353544281
3517208;2007;2;6;6;0;164;0;164;0;0,579318335
3517208;2015;3;9;9;0;218;0;218;0;0,773661136
3517307;2005;12;5;5;0;206;0;206;0;0,952380952
3517406;2011;6;46;45;0;1900;58;1356;486;1,222818863
3517604;2015;11;12;12;0;401;29;370;2;0,671178478
3517901;2015;6;17;17;0;330;0;330;0;1,577287066
3518008;2010;10;4;4;0;76;0;76;0;2,030456853
3518206;2009;2;44;43;0;1105;2;927;176;1,484530517
3518305;2008;6;50;50;0;1222;4;718;500;1,885156279
3518305;2010;4;67;67;0;1415;22;902;491;2,592477945
3518305;2015;1;100;97;0;1118;384;694;40;3,528083545
3518404;2006;12;171;149;0;5012;257;3152;1603;1,513113652
3518701;2013;7;635;521;0;15656;3069;12135;452;2,070541895
3518859;2007;1;6;6;0;188;0;188;0;0,965095705
3518859;2015;2;14;14;0;198;0;198;0;1,880204136
3519006;2014;10;23;22;0;599;162;427;10;2,495388955
3519055;2006;11;37;37;0;910;0;910;0;4,336615096
3519055;2009;7;34;26;0;902;0;902;0;3,325508607
3519071;2011;7;392;304;0;6926;0;5834;1092;2,002298557
3519071;2012;2;407;332;0;6914;1192;5702;20;2,047716318
3519105;2009;8;12;11;0;228;0;198;30;1,233045623
3519105;2011;8;10;9;0;240;0;175;65;0,985610093
3519105;2013;8;9;9;0;289;79;210;0;0,83518931
3519253;2009;11;8;8;0;138;0;138;0;1,413927183
3519253;2011;1;9;9;0;142;0;142;0;1,357261348
3519303;2008;6;46;46;0;1230;44;854;332;1,562765415
3519402;2008;3;15;15;0;379;5;309;65;1,364628821
3519402;2013;11;17;16;0;394;62;328;4;1,463624623
3519501;2011;7;6;6;0;126;12;114;0;0,881834215
3519501;2011;8;6;6;0;126;12;114;0;0,881834215
3519600;2006;4;39;38;0;1863;130;893;840;0,73846853
3519600;2010;6;56;45;0;2110;155;1443;512;1,05346326
3519808;2006;7;19;19;0;400;84;316;0;2,613839593
3519808;2014;10;16;14;0;273;0;273;0;2,015621063
3519907;2014;5;21;19;0;380;108;272;0;2,624343914
3519907;2014;11;24;22;0;412;119;291;2;2,999250187
3520103;2007;8;83;79;0;2618;20;1657;941;3,089866726
3520400;2010;6;68;64;0;2202;0;1849;353;2,411689601
3520400;2011;12;62;61;0;1871;382;1489;0;2,155696951
3520442;2008;9;56;56;0;2125;132;1279;714;2,234904418
3520442;2013;2;59;54;0;1561;279;1148;134;2,257249981
3520509;2013;3;613;457;0;15585;4007;11483;95;2,760738959
3520608;2014;3;3;3;0;104;0;104;0;0,606550748
3520707;2007;8;14;14;0;225;0;168;57;3,608247423
3520707;2014;2;17;17;0;222;129;93;0;4,273504274
3520806;2014;7;7;7;0;164;0;164;0;1,816294759
3520905;2011;4;33;33;0;342;1;265;76;2,400349142
3520905;2014;12;27;27;0;274;69;204;1;1,864254643
3521002;2012;3;40;37;0;811;0;811;0;1,342371971
3521101;2008;1;19;19;0;298;0;298;0;3,411131059
3521101;2008;7;24;24;0;374;0;374;0;4,308797127
3521200;2010;5;4;4;0;128;0;128;0;0,930448942
3521200;2015;10;8;8;0;149;0;149;0;1,846295869
3521309;2009;9;21;21;0;718;0;642;76;1,322168356
3521309;2010;12;20;20;0;522;0;479;43;1,413627368
3521408;2010;1;42;42;0;993;44;949;0;2,096959409
3521408;2012;2;38;36;0;897;0;841;56;1,835305482
3521507;2005;8;7;7;0;189;0;188;1;0,9981463
3521507;2008;8;8;8;0;137;0;137;0;1,150582482
3521507;2012;12;8;8;0;253;0;248;5;1,085628986
3521705;2009;8;27;27;0;988;0;683;305;1,527667761
3521705;2015;5;26;26;0;534;99;434;1;1,443241743
3521804;2006;2;26;26;0;601;0;533;68;1,11030448
3521804;2008;9;24;22;0;798;18;634;146;1,007218399
3522158;2014;7;5;5;0;108;0;108;0;1,49970006
3522208;2008;3;451;424;0;9772;440;5356;3976;2,834659527
3522307;2007;1;191;178;0;13557;333;7861;5363;1,379559408
3522406;2010;11;143;141;0;5101;141;3853;1107;1,629573918
3522505;2009;10;759;691;0;15572;68;11111;4393;3,686595655
3522604;2013;1;197;152;3;6022;3398;2624;0;2,734288252
3522653;2015;2;3;3;0;108;0;108;0;0,725513906
3523206;2009;4;56;49;0;2737;10;1979;748;1,089239866
3523206;2011;2;53;50;0;1346;0;1085;261;1,103247294
3523206;2011;6;54;51;0;1449;0;1145;304;1,124063281
3523305;2013;5;22;21;0;506;0;242;264;1,338118119
3523305;2014;3;18;17;0;422;0;196;226;1,084206722
3523503;2006;4;23;23;0;374;0;323;51;1,378483668
3523602;2009;2;25;24;0;554;60;454;40;1,685885764
3523701;2009;7;14;14;0;240;0;240;0;2,371675419
3523909;2007;10;413;365;0;11748;292;10393;1063;2,804734773
3524105;2006;11;90;71;0;3026;932;2022;72;2,326723714
3524105;2011;1;105;79;0;4029;986;2158;885;2,700547825
3524105;2012;9;136;108;0;4314;837;2575;902;3,481644565
3524105;2012;11;145;117;0;4393;842;2634;917;3,712047514
3524105;2013;11;155;128;0;4432;879;2656;897;3,82225291
3524105;2015;9;175;138;0;4760;763;3133;864;4,268917403
3524204;2014;9;9;9;0;224;24;195;5;1,311188811
3524303;2013;4;173;161;0;5097;990;4107;0;2,305406378
3524402;2015;1;782;604;0;18897;3289;15352;256;3,451944257
3524600;2007;11;23;22;0;618;0;618;0;1,427507448
3524709;2008;5;183;148;0;3736;96;1906;1734;4,567463685
3524808;2007;9;100;88;0;2552;10;1953;589;2,09867993
3524808;2011;5;132;119;0;4003;20;3315;668;2,804036113
3525300;2009;3;381;363;0;18479;1916;10251;6312;2,81085388
3525300;2014;6;404;332;20;14124;4221;9583;320;2,8510335
3525508;2007;12;15;14;0;387;8;295;84;1,405678943
3525607;2007;11;3;3;0;97;0;97;0;0,73313783
3525607;2012;12;4;4;0;117;0;117;0;0,953061711
3525607;2015;2;5;5;0;121;0;121;0;1,132246377
3525607;2015;10;4;4;0;117;0;117;0;0,905797101
3525854;2011;4;6;6;0;110;0;110;0;2,109704641
3525904;2014;8;1565;1161;152;31859;10314;21159;386;3,932506627
3526100;2006;1;28;28;0;752;0;746;6;1,209555488
3526100;2007;10;26;26;0;697;10;580;107;1,343530384
3526308;2011;8;9;9;0;230;2;228;0;1,862582781
3526506;2012;11;5;5;0;114;0;114;0;0,535905681
3526605;2009;7;6;6;0;191;0;191;0;0,856898029
3526704;2005;10;102;100;0;2755;0;2058;697;1,151046663
3526704;2015;2;163;144;0;4111;1273;2836;2;1,640037027
3526803;2013;3;272;261;0;4028;890;3098;40;4,182942208
3527009;2014;9;37;36;0;576;0;541;35;5,015588993
3527108;2010;8;195;162;0;7694;92;4304;3298;2,729868966
3527108;2012;4;198;155;0;6758;2578;4082;98;2,740105176
3527108;2012;6;201;158;0;7162;2646;4423;93;2,781621921
3527207;2007;6;168;137;0;5099;12;3486;1601;2,118083135
3527207;2010;3;245;219;0;6357;84;4653;1620;2,968365703
3527207;2015;2;317;280;0;7124;1855;5163;106;3,636238501
3527702;2011;9;8;8;0;178;36;142;0;1,572327044
3527801;2009;6;3;3;0;84;0;84;0;0,682438581
3527801;2010;12;4;4;0;124;0;124;0;0,918906501
3527801;2011;1;3;3;0;84;0;84;0;0,687757909
3527801;2013;6;3;3;0;84;0;84;0;0,663276586
3527801;2014;5;3;3;0;84;0;84;0;0,661375661
3527900;2008;7;5;5;0;140;0;140;0;1,747640685
3527900;2010;2;5;5;0;116;0;116;0;1,842299189
3528007;2008;1;42;42;0;1314;0;1113;201;2,493765586
3528007;2008;7;31;31;0;913;14;798;101;1,840636504
3528106;2013;7;8;7;0;136;12;124;0;1,002757583
3528304;2012;8;4;4;0;110;0;110;0;1,263024945
3528809;2011;4;29;29;0;461;0;410;51;2,171146215
3529005;2015;2;1069;975;178;41276;14815;25200;1261;4,607639458
3529104;2009;5;5;5;0;73;0;73;0;2,316960148
3529104;2015;6;3;3;0;48;0;48;0;1,395348837
3529203;2008;10;45;45;0;956;17;818;121;1,781754831
3529203;2011;3;48;47;0;1089;15;979;95;1,970200714
3529302;2008;4;121;115;0;5493;835;2878;1780;1,557632399
3529500;2006;4;3;3;0;80;0;80;0;0,759493671
3529500;2008;8;4;4;0;123;0;123;0;0,95762509
3529609;2014;10;7;7;0;155;0;155;0;1,784348713
3529708;2006;6;14;14;0;593;0;593;0;0,692726373
3529708;2011;2;25;25;0;1125;100;588;437;1,215894169
3529807;2012;8;14;12;0;200;0;188;12;1,153877854
3529807;2013;1;14;12;0;200;0;188;12;1,112612255
3529906;2011;10;31;29;0;876;136;660;80;1,515521877
3530003;2005;8;3;3;0;80;0;80;0;1,175548589
3530003;2008;1;4;4;0;72;4;68;0;1,504324934
3530102;2012;7;86;83;0;2255;801;1454;0;3,102788902
3530201;2007;3;20;20;0;566;0;566;0;1,167678655
3530201;2010;6;33;32;0;644;0;644;0;1,934462747
3530300;2014;1;218;132;0;4608;328;4238;42;3,79857118
3530409;2005;11;1;1;0;4;0;4;0;0,238492726
3530508;2012;1;106;102;0;3561;1411;2150;0;1,596409584
3530607;2005;9;825;726;0;53384;11150;36239;5995;2,254141473
3530607;2006;4;853;756;0;26466;2247;18539;5680;2,290430939
3530607;2012;10;1082;985;52;26785;12686;13903;196;2,729097935
3530805;2009;4;221;170;0;8019;6;6386;1627;2,500763808
3530805;2010;1;224;169;0;8062;6;6311;1745;2,589445697
3530805;2014;11;286;232;0;6465;1585;4880;0;3,141924923
3530805;2015;10;298;239;0;6577;1404;5153;20;3,257435808
3530904;2011;5;6;6;0;116;0;116;0;1,830384381
3531001;2009;3;4;4;0;114;0;114;0;1,878816346
3531001;2015;9;5;5;0;101;0;101;0;2,237136465
3531100;2005;12;47;44;0;1209;0;1209;0;1,040582726
3531100;2006;12;48;43;0;1246;0;1246;0;1,021776614
3531308;2014;9;109;80;0;3029;284;2712;33;2,216077746
3531407;2010;12;38;33;0;948;0;734;214;1,747447806
3531407;2015;2;48;43;0;867;219;648;0;2,011988096
3531605;2010;3;5;5;0;140;0;140;0;1,23061777
3531704;2014;9;11;11;0;220;0;220;0;2,486437613
3531803;2005;11;72;71;0;1630;0;1630;0;1,609981888
3531803;2006;2;70;69;0;1646;0;1646;0;1,520185897
3531803;2009;2;133;119;0;3151;0;2865;286;2,851568363
3531902;2011;8;46;44;0;1310;4;1159;147;1,564679071
3532009;2011;10;29;29;0;715;283;428;4;2,434519812
3532058;2015;10;8;8;0;154;0;154;0;1,736487953
3532157;2010;11;1;1;0;40;0;40;0;0,369412634
3532207;2015;10;5;5;0;116;0;116;0;1,073652566
3532306;2006;12;6;6;0;48;0;48;0;0,8200082
3532306;2012;6;11;11;0;132;0;132;0;1,65737532
3532405;2006;8;14;11;0;530;30;375;125;0,851892418
3532504;2011;10;12;12;0;344;24;320;0;1,369550331
3532504;2013;4;11;11;0;298;14;284;0;1,219917933
3532603;2009;11;31;31;0;645;0;449;196;2,878098598
3532603;2012;12;33;29;0;569;114;409;46;3,053858967
3532603;2013;8;34;30;0;572;116;410;46;3,034901366
3532702;2009;8;5;5;0;100;0;100;0;1,218620522
3532702;2010;7;4;4;0;80;0;80;0;0,935891437
3532801;2008;6;7;7;0;160;0;160;0;1,369863014
3532801;2011;11;13;13;0;220;0;220;0;2,175004183
3532827;2013;11;6;6;0;164;0;164;0;0,659340659
3532843;2010;6;3;3;0;76;0;76;0;1,419110691
3533106;2008;3;3;3;0;120;0;120;0;1,378676471
3533304;2006;12;3;3;0;90;0;90;0;1,061946903
3533601;2007;1;11;11;0;132;0;132;0;1,659375471
3533601;2007;12;16;14;0;346;0;346;0;2,413637049
3533601;2014;1;14;9;0;352;0;352;0;1,941747573
3533700;2013;12;2;2;0;52;0;52;0;0,465549348
3533700;2015;9;4;4;0;120;0;120;0;0,929800093
3533908;2007;3;69;62;0;1834;2;1739;93;1,436901291
3534005;2013;9;10;10;0;210;0;210;0;2,42248062
3534104;2007;7;6;6;0;213;0;213;0;0,987004442
3534104;2009;5;7;7;0;221;0;221;0;1,096834848
3534203;2008;4;9;9;0;158;12;146;0;1,700037779
3534203;2013;8;16;15;0;390;0;378;12;2,562459962
